"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
1135,54.5,54.5,45.5,"Luthern LU","Luthern (LU)","Luthern LU","54,5 Prozent der Abstimmenden in der Gemeinde Luthern haben Ja gesagt zur Pflegeinitiative.","C'est oui à 54,5 pour cent à l'initiative sur les soins infirmiers à Luthern.","Con il 54,5 percento di ""sì"", i cittadini del comune di Luthern hanno accolto l'Iniziativa sulle cure infermieristiche."
1136,53.8,53.8,46.2,"Menznau LU","Menznau (LU)","Menznau LU","53,8 Prozent der Abstimmenden in der Gemeinde Menznau haben Ja gesagt zur Pflegeinitiative.","C'est oui à 53,8 pour cent à l'initiative sur les soins infirmiers à Menznau.","Con il 53,8 percento di ""sì"", i cittadini del comune di Menznau hanno accolto l'Iniziativa sulle cure infermieristiche."
1137,53.7,53.7,46.3,"Nebikon LU","Nebikon (LU)","Nebikon LU","Die Gemeinde Nebikon hat die Pflegeinitiative mit 53,7 Prozent Ja-Stimmen angenommen.","Les habitants de Nebikon acceptent avec 53,7 pour cent de oui l'initiative sur les soins infirmiers.","Nel comune di Nebikon l'Iniziativa sulle cure infermieristiche è stata accettata con il 53,7 percento dei voti."
1139,60,60,40,"Pfaffnau LU","Pfaffnau (LU)","Pfaffnau LU","Die Gemeinde Pfaffnau hat die Pflegeinitiative mit 60 Prozent Ja-Stimmen angenommen.","Les habitants de Pfaffnau acceptent avec 60 pour cent de oui l'initiative sur les soins infirmiers.","Nel comune di Pfaffnau l'Iniziativa sulle cure infermieristiche è stata accettata con il 60 percento dei voti."
1140,58.4,58.4,41.6,"Reiden LU","Reiden (LU)","Reiden LU","Die Gemeinde Reiden hat die Pflegeinitiative mit 58,4 Prozent angenommen.","A Reiden, les habitants disent oui à 58,4 pour cent à l'initiative sur les soins infirmiers.","Nel comune di Reiden l'Iniziativa popolare “Per cure infermieristiche forti” è stata approvata con il 58,4 percento dei voti."
1142,56.2,56.2,43.8,"Roggliswil LU","Roggliswil (LU)","Roggliswil LU","Die Gemeinde Roggliswil hat die Pflegeinitiative mit 56,2 Prozent angenommen.","A Roggliswil, les habitants disent oui à 56,2 pour cent à l'initiative sur les soins infirmiers.","Nel comune di Roggliswil l'Iniziativa popolare “Per cure infermieristiche forti” è stata approvata con il 56,2 percento dei voti."
1143,57.6,57.6,42.4,"Schötz LU","Schötz (LU)","Schötz LU","In Schötz hat die Stimmbevölkerung der Pflegeinitiative zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 57,6 Prozent angenommen.","A Schötz, les habitants sont favorables à l'initiative ""Pour des soins infirmiers forts"", avec 57,6 pour cent de oui.","I cittadini di Schötz si sono espressi a favore dell'Iniziativa popolare “Per cure infermieristiche forti”. Il testo è stato approvato con il 57,6 percento dei voti."
1145,62.5,62.5,37.5,"Ufhusen LU","Ufhusen (LU)","Ufhusen LU","In Ufhusen hat die Stimmbevölkerung der Pflegeinitiative zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 62,5 Prozent angenommen.","A Ufhusen, les habitants sont favorables à l'initiative ""Pour des soins infirmiers forts"", avec 62,5 pour cent de oui.","I cittadini di Ufhusen si sono espressi a favore dell'Iniziativa popolare “Per cure infermieristiche forti”. Il testo è stato approvato con il 62,5 percento dei voti."
1146,57.8,57.8,42.2,"Wauwil LU","Wauwil (LU)","Wauwil LU","57,8 Prozent der Stimmbürgerinnen und Stimmbürger von Wauwil haben die Pflegeinitiative angenommen.","Les habitants de Wauwil valident avec 57,8 pour cent de oui l'initiative sur les soins infirmiers.","A Wauwil i cittadini hanno accolto, con il 57,8 percento dei voti, l'Iniziativa sulle cure infermieristiche."
1147,58.9,58.9,41.1,"Wikon LU","Wikon (LU)","Wikon LU","58,9 Prozent der Stimmbürgerinnen und Stimmbürger von Wikon haben die Pflegeinitiative angenommen.","Les habitants de Wikon valident avec 58,9 pour cent de oui l'initiative sur les soins infirmiers.","A Wikon i cittadini hanno accolto, con il 58,9 percento dei voti, l'Iniziativa sulle cure infermieristiche."
1150,53.2,53.2,46.8,"Zell LU","Zell (LU)","Zell LU LU","Ja zur Pflegeinitiative in Zell LU. Die Gemeinde hat das Volksbegehren mit 53,2 Prozent der Stimmen angenommen.","L'initiative ""Pour des soins infirmiers forts"" passe la rampe à Zell (LU) avec 53,2 pour cent de oui.","Da Zell LU è arrivato un ""sì"" alle urne per l'Iniziativa sulle cure infermieristiche. I cittadini hanno accolto il testo con il 53,2 percento dei voti."
1151,59.4,59.4,40.6,"Willisau LU","Willisau (LU)","Willisau LU","59,4 Prozent der Abstimmenden in der Gemeinde Willisau haben Ja gesagt zur Pflegeinitiative.","C'est oui à 59,4 pour cent à l'initiative sur les soins infirmiers à Willisau.","Con il 59,4 percento di ""sì"", i cittadini del comune di Willisau hanno accolto l'Iniziativa sulle cure infermieristiche."
1201,60.1,60.1,39.9,"Altdorf UR","Altdorf (UR)","Altdorf UR","60,1 Prozent der Stimmbürgerinnen und Stimmbürger von Altdorf UR haben die Pflegeinitiative angenommen. Altdorf UR hat damit gleich wie der Kanton Uri Ja gesagt zu dieser Vorlage.","Les habitants d'Altdorf (UR) valident avec 60,1 pour cent de oui l'initiative sur les soins infirmiers. Altdorf (UR) a approuvé l'initiative, tout comme son canton.","A Altdorf UR i cittadini hanno accolto, con il 60,1 percento dei voti, l'Iniziativa sulle cure infermieristiche. Il comune di Altdorf UR approvando l’iniziativa si è espresso come il suo cantone."
1202,54.1,54.1,45.9,"Andermatt UR","Andermatt (UR)","Andermatt UR","In Andermatt hat die Stimmbevölkerung der Pflegeinitiative zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 54,1 Prozent angenommen. Andermatt hat damit gleich wie der Kanton Uri Ja gesagt zu dieser Vorlage.","A Andermatt, les habitants sont favorables à l'initiative ""Pour des soins infirmiers forts"", avec 54,1 pour cent de oui. Andermatt a approuvé l'initiative, tout comme son canton.","I cittadini di Andermatt si sono espressi a favore dell'Iniziativa popolare “Per cure infermieristiche forti”. Il testo è stato approvato con il 54,1 percento dei voti. Il comune di Andermatt approvando l’iniziativa si è espresso come il suo cantone."
1203,53.4,53.4,46.6,"Attinghausen UR","Attinghausen (UR)","Attinghausen UR","Die Gemeinde Attinghausen hat die Pflegeinitiative mit 53,4 Prozent angenommen. Attinghausen hat damit gleich wie der Kanton Uri Ja gesagt zu dieser Vorlage.","A Attinghausen, les habitants disent oui à 53,4 pour cent à l'initiative sur les soins infirmiers. Attinghausen a approuvé l'initiative, tout comme son canton.","Nel comune di Attinghausen l'Iniziativa popolare “Per cure infermieristiche forti” è stata approvata con il 53,4 percento dei voti. Il comune di Attinghausen approvando l’iniziativa si è espresso come il suo cantone."
1205,55.2,55.2,44.8,"Bürglen UR","Bürglen (UR)","Bürglen UR UR","Die Gemeinde Bürglen UR hat die Pflegeinitiative mit 55,2 Prozent angenommen. Bürglen UR hat damit gleich wie der Kanton Uri Ja gesagt zu dieser Vorlage.","A Bürglen (UR), les habitants disent oui à 55,2 pour cent à l'initiative sur les soins infirmiers. Bürglen (UR) a approuvé l'initiative, tout comme son canton.","Nel comune di Bürglen UR l'Iniziativa popolare “Per cure infermieristiche forti” è stata approvata con il 55,2 percento dei voti. Il comune di Bürglen UR approvando l’iniziativa si è espresso come il suo cantone."
1206,61.7,61.7,38.3,"Erstfeld UR","Erstfeld (UR)","Erstfeld UR","Die Gemeinde Erstfeld hat die Pflegeinitiative mit 61,7 Prozent Ja-Stimmen angenommen. Erstfeld hat damit gleich wie der Kanton Uri Ja gesagt zu dieser Vorlage.","Les habitants d'Erstfeld acceptent avec 61,7 pour cent de oui l'initiative sur les soins infirmiers. Erstfeld a approuvé l'initiative, tout comme son canton.","Nel comune di Erstfeld l'Iniziativa sulle cure infermieristiche è stata accettata con il 61,7 percento dei voti. Il comune di Erstfeld approvando l’iniziativa si è espresso come il suo cantone."
1207,54,54,46,"Flüelen UR","Flüelen (UR)","Flüelen UR","Die Gemeinde Flüelen hat die Pflegeinitiative mit 54 Prozent angenommen. Flüelen hat damit gleich wie der Kanton Uri Ja gesagt zu dieser Vorlage.","A Flüelen, les habitants disent oui à 54 pour cent à l'initiative sur les soins infirmiers. Flüelen a approuvé l'initiative, tout comme son canton.","Nel comune di Flüelen l'Iniziativa popolare “Per cure infermieristiche forti” è stata approvata con il 54 percento dei voti. Il comune di Flüelen approvando l’iniziativa si è espresso come il suo cantone."
1208,65.7,65.7,34.3,"Göschenen UR","Göschenen (UR)","Göschenen UR","65,7 Prozent der Stimmbürgerinnen und Stimmbürger von Göschenen haben die Pflegeinitiative angenommen. Göschenen hat damit gleich wie der Kanton Uri Ja gesagt zu dieser Vorlage.","Les habitants de Göschenen valident avec 65,7 pour cent de oui l'initiative sur les soins infirmiers. Göschenen a approuvé l'initiative, tout comme son canton.","A Göschenen i cittadini hanno accolto, con il 65,7 percento dei voti, l'Iniziativa sulle cure infermieristiche. Il comune di Göschenen approvando l’iniziativa si è espresso come il suo cantone."
1209,68.1,68.1,31.9,"Gurtnellen UR","Gurtnellen (UR)","Gurtnellen UR","Ja zur Pflegeinitiative in Gurtnellen. Die Gemeinde hat das Volksbegehren mit 68,1 Prozent der Stimmen angenommen. Gurtnellen hat damit gleich wie der Kanton Uri Ja gesagt zu dieser Vorlage.","L'initiative ""Pour des soins infirmiers forts"" passe la rampe à Gurtnellen avec 68,1 pour cent de oui. Gurtnellen a approuvé l'initiative, tout comme son canton.","Da Gurtnellen è arrivato un ""sì"" alle urne per l'Iniziativa sulle cure infermieristiche. I cittadini hanno accolto il testo con il 68,1 percento dei voti. Il comune di Gurtnellen approvando l’iniziativa si è espresso come il suo cantone."
1210,64.6,64.6,35.4,"Hospental UR","Hospental (UR)","Hospental UR","Mit 53 Ja- zu 29 Nein-Stimmen hat Hospental die Pflegeinitiative angenommen. Hospental hat damit gleich wie der Kanton Uri Ja gesagt zu dieser Vorlage.","L'initiative sur les soins infirmiers est acceptée à Hospental. Les électeurs de cette petite commune sont 53 à dire oui au texte, contre 29 à s'y opposer. Hospental a approuvé l'initiative, tout comme son canton.","Con 53 voti contro 29, i cittadini di Hospental hanno approvato l'iniziativa popolare “Per cure infermieristiche forti”. Il comune di Hospental approvando l’iniziativa si è espresso come il suo cantone."
1211,60.7,60.7,39.3,"Isenthal UR","Isenthal (UR)","Isenthal UR","60,7 Prozent der Stimmbürgerinnen und Stimmbürger von Isenthal haben die Pflegeinitiative angenommen. Isenthal hat damit gleich wie der Kanton Uri Ja gesagt zu dieser Vorlage.","Les habitants d'Isenthal valident avec 60,7 pour cent de oui l'initiative sur les soins infirmiers. Isenthal a approuvé l'initiative, tout comme son canton.","A Isenthal i cittadini hanno accolto, con il 60,7 percento dei voti, l'Iniziativa sulle cure infermieristiche. Il comune di Isenthal approvando l’iniziativa si è espresso come il suo cantone."
1212,39.8,39.8,60.2,"Realp UR","Realp (UR)","Realp UR","Nein zur Pflegeinitiative in Realp. Mit 50 Nein- zu 33 Ja-Stimmen haben die Stimmberechtigten die Volksinitiative verworfen. Realp hat damit anders abgestimmt als der Kanton Uri, der die Vorlage angenommen hat.","L'initiative ""Pour des soins infirmiers forts"" est rejetée à Realp. Les électeurs de cette petite commune sont 50 à dire non et 33 à accepter le texte. Realp a rejeté l'initiative, contrairement à son canton.","Con 50 voti contro 33, i cittadini di Realp hanno respinto l'iniziativa popolare “Per cure infermieristiche forti"". Il comune di Realp respingendo l’iniziativa è andato controcorrente rispetto al suo cantone."
1213,57.2,57.2,42.8,"Schattdorf UR","Schattdorf (UR)","Schattdorf UR","Ja zur Pflegeinitiative in Schattdorf: Mit 57,2 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen. Schattdorf hat damit gleich wie der Kanton Uri Ja gesagt zu dieser Vorlage.","Les habitants de Schattdorf approuvent avec 57,2 pour cent de oui l'initiative ""Pour des soins infirmiers forts"". Schattdorf a approuvé l'initiative, tout comme son canton.","Sì all'Iniziativa sulle cure infermieristiche nel comune di Schattdorf: i cittadini hanno approvato il testo con il 57,2 percento dei voti. Il comune di Schattdorf approvando l’iniziativa si è espresso come il suo cantone."
1214,55.6,55.6,44.4,"Seedorf UR","Seedorf (UR)","Seedorf UR","Ja zur Pflegeinitiative in Seedorf UR: Mit 55,6 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen. Seedorf UR hat damit gleich wie der Kanton Uri Ja gesagt zu dieser Vorlage.","Les habitants de Seedorf (UR) approuvent avec 55,6 pour cent de oui l'initiative ""Pour des soins infirmiers forts"". Seedorf (UR) a approuvé l'initiative, tout comme son canton.","Sì all'Iniziativa sulle cure infermieristiche nel comune di Seedorf UR: i cittadini hanno approvato il testo con il 55,6 percento dei voti. Il comune di Seedorf UR approvando l’iniziativa si è espresso come il suo cantone."
1215,54.7,54.7,45.3,"Seelisberg UR","Seelisberg (UR)","Seelisberg UR","Die Gemeinde Seelisberg hat die Pflegeinitiative mit 54,7 Prozent angenommen. Seelisberg hat damit gleich wie der Kanton Uri Ja gesagt zu dieser Vorlage.","A Seelisberg, les habitants disent oui à 54,7 pour cent à l'initiative sur les soins infirmiers. Seelisberg a approuvé l'initiative, tout comme son canton.","Nel comune di Seelisberg l'Iniziativa popolare “Per cure infermieristiche forti” è stata approvata con il 54,7 percento dei voti. Il comune di Seelisberg approvando l’iniziativa si è espresso come il suo cantone."
1216,59.9,59.9,40.1,"Silenen UR","Silenen (UR)","Silenen UR","59,9 Prozent der Stimmbürgerinnen und Stimmbürger von Silenen haben die Pflegeinitiative angenommen. Silenen hat damit gleich wie der Kanton Uri Ja gesagt zu dieser Vorlage.","Les habitants de Silenen valident avec 59,9 pour cent de oui l'initiative sur les soins infirmiers. Silenen a approuvé l'initiative, tout comme son canton.","A Silenen i cittadini hanno accolto, con il 59,9 percento dei voti, l'Iniziativa sulle cure infermieristiche. Il comune di Silenen approvando l’iniziativa si è espresso come il suo cantone."
1217,46.9,46.9,53.1,"Sisikon UR","Sisikon (UR)","Sisikon UR","Nein zur Pflegeinitiative in Sisikon: Mit 95 Nein- zu 84 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 53,1 Prozent. Sisikon hat damit anders abgestimmt als der Kanton Uri, der die Vorlage angenommen hat.","L'initiative ""Pour des soins infirmiers forts"" échoue à Sisikon avec 53,1 pour cent de non. Sisikon a rejeté l'initiative, contrairement à son canton.","A Sisikon i cittadini hanno respinto, con il 53,1 percento dei voti, l'Iniziativa popolare “Per cure infermieristiche forti"". Il comune di Sisikon respingendo l’iniziativa è andato controcorrente rispetto al suo cantone."
1218,55.1,55.1,44.9,"Spiringen UR","Spiringen (UR)","Spiringen UR","Die Gemeinde Spiringen hat die Pflegeinitiative mit 55,1 Prozent Ja-Stimmen angenommen. Spiringen hat damit gleich wie der Kanton Uri Ja gesagt zu dieser Vorlage.","Les habitants de Spiringen acceptent avec 55,1 pour cent de oui l'initiative sur les soins infirmiers. Spiringen a approuvé l'initiative, tout comme son canton.","Nel comune di Spiringen l'Iniziativa sulle cure infermieristiche è stata accettata con il 55,1 percento dei voti. Il comune di Spiringen approvando l’iniziativa si è espresso come il suo cantone."
1219,58,58,42,"Unterschächen UR","Unterschächen (UR)","Unterschächen UR","Die Gemeinde Unterschächen hat die Pflegeinitiative mit 58 Prozent Ja-Stimmen angenommen. Unterschächen hat damit gleich wie der Kanton Uri Ja gesagt zu dieser Vorlage.","Les habitants d'Unterschächen acceptent avec 58 pour cent de oui l'initiative sur les soins infirmiers. Unterschächen a approuvé l'initiative, tout comme son canton.","Nel comune di Unterschächen l'Iniziativa sulle cure infermieristiche è stata accettata con il 58 percento dei voti. Il comune di Unterschächen approvando l’iniziativa si è espresso come il suo cantone."
1220,58.8,58.8,41.2,"Wassen UR","Wassen (UR)","Wassen UR","Die Gemeinde Wassen hat die Pflegeinitiative mit 58,8 Prozent angenommen. Wassen hat damit gleich wie der Kanton Uri Ja gesagt zu dieser Vorlage.","A Wassen, les habitants disent oui à 58,8 pour cent à l'initiative sur les soins infirmiers. Wassen a approuvé l'initiative, tout comme son canton.","Nel comune di Wassen l'Iniziativa popolare “Per cure infermieristiche forti” è stata approvata con il 58,8 percento dei voti. Il comune di Wassen approvando l’iniziativa si è espresso come il suo cantone."
1301,50,0,0,"Einsiedeln SZ","Einsiedeln (SZ)","Einsiedeln SZ","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
1311,50.3,50.3,49.7,"Gersau SZ","Gersau (SZ)","Gersau SZ","50,3 Prozent der Stimmbürgerinnen und Stimmbürger von Gersau haben die Pflegeinitiative angenommen.","Les habitants de Gersau valident avec 50,3 pour cent de oui l'initiative sur les soins infirmiers.","A Gersau i cittadini hanno accolto, con il 50,3 percento dei voti, l'Iniziativa sulle cure infermieristiche."
1321,46.9,46.9,53.1,"Feusisberg SZ","Feusisberg (SZ)","Feusisberg SZ","Nein zum Pflegeinitiative in Feusisberg. Die Gemeinde hat das Volksbegehren mit 53,1 Prozent abgelehnt.","A Feusisberg, les habitants disent non à 53,1 pour cent à l'initiative ""Pour des soins infirmiers forts"".","Nel comune di Feusisberg l'Iniziativa popolare ""Per cure infermieristiche forti"" è stata respinta con il 53,1 percento dei voti."
1322,51,51,49,"Freienbach SZ","Freienbach (SZ)","Freienbach SZ","Ja zur Pflegeinitiative in Freienbach: Mit 51 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen.","Les habitants de Freienbach approuvent avec 51 pour cent de oui l'initiative ""Pour des soins infirmiers forts"".","Sì all'Iniziativa sulle cure infermieristiche nel comune di Freienbach: i cittadini hanno approvato il testo con il 51 percento dei voti."
1323,50,0,0,"Wollerau SZ","Wollerau (SZ)","Wollerau SZ","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
1331,50,0,0,"Küssnacht SZ","Küssnacht (SZ)","Küssnacht SZ","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
1341,52.3,52.3,47.7,"Altendorf SZ","Altendorf (SZ)","Altendorf SZ","Die Gemeinde Altendorf hat die Pflegeinitiative mit 52,3 Prozent Ja-Stimmen angenommen.","Les habitants d'Altendorf acceptent avec 52,3 pour cent de oui l'initiative sur les soins infirmiers.","Nel comune di Altendorf l'Iniziativa sulle cure infermieristiche è stata accettata con il 52,3 percento dei voti."
1342,53.8,53.8,46.2,"Galgenen SZ","Galgenen (SZ)","Galgenen SZ","Ja zur Pflegeinitiative in Galgenen: Mit 53,8 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen.","Les habitants de Galgenen approuvent avec 53,8 pour cent de oui l'initiative ""Pour des soins infirmiers forts"".","Sì all'Iniziativa sulle cure infermieristiche nel comune di Galgenen: i cittadini hanno approvato il testo con il 53,8 percento dei voti."
1343,63.1,63.1,36.9,"Innerthal SZ","Innerthal (SZ)","Innerthal SZ","Die Gemeinde Innerthal hat die Pflegeinitiative mit 63,1 Prozent angenommen.","A Innerthal, les habitants disent oui à 63,1 pour cent à l'initiative sur les soins infirmiers.","Nel comune di Innerthal l'Iniziativa popolare “Per cure infermieristiche forti” è stata approvata con il 63,1 percento dei voti."
1344,57.5,57.5,42.5,"Lachen SZ","Lachen (SZ)","Lachen SZ","Ja zur Pflegeinitiative in Lachen: Mit 57,5 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen.","Les habitants de Lachen approuvent avec 57,5 pour cent de oui l'initiative ""Pour des soins infirmiers forts"".","Sì all'Iniziativa sulle cure infermieristiche nel comune di Lachen: i cittadini hanno approvato il testo con il 57,5 percento dei voti."
1345,54.6,54.6,45.4,"Reichenburg SZ","Reichenburg (SZ)","Reichenburg SZ","In Reichenburg hat die Stimmbevölkerung der Pflegeinitiative zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 54,6 Prozent angenommen.","A Reichenburg, les habitants sont favorables à l'initiative ""Pour des soins infirmiers forts"", avec 54,6 pour cent de oui.","I cittadini di Reichenburg si sono espressi a favore dell'Iniziativa popolare “Per cure infermieristiche forti”. Il testo è stato approvato con il 54,6 percento dei voti."
1346,57.2,57.2,42.8,"Schübelbach SZ","Schübelbach (SZ)","Schübelbach SZ","57,2 Prozent der Abstimmenden in der Gemeinde Schübelbach haben Ja gesagt zur Pflegeinitiative.","C'est oui à 57,2 pour cent à l'initiative sur les soins infirmiers à Schübelbach.","Con il 57,2 percento di ""sì"", i cittadini del comune di Schübelbach hanno accolto l'Iniziativa sulle cure infermieristiche."
1347,52.2,52.2,47.8,"Tuggen SZ","Tuggen (SZ)","Tuggen SZ","52,2 Prozent der Abstimmenden in der Gemeinde Tuggen haben Ja gesagt zur Pflegeinitiative.","C'est oui à 52,2 pour cent à l'initiative sur les soins infirmiers à Tuggen.","Con il 52,2 percento di ""sì"", i cittadini del comune di Tuggen hanno accolto l'Iniziativa sulle cure infermieristiche."
1348,51.5,51.5,48.5,"Vorderthal SZ","Vorderthal (SZ)","Vorderthal SZ","51,5 Prozent der Stimmbürgerinnen und Stimmbürger von Vorderthal haben die Pflegeinitiative angenommen.","Les habitants de Vorderthal valident avec 51,5 pour cent de oui l'initiative sur les soins infirmiers.","A Vorderthal i cittadini hanno accolto, con il 51,5 percento dei voti, l'Iniziativa sulle cure infermieristiche."
1349,57,57,43,"Wangen SZ","Wangen (SZ)","Wangen SZ","In Wangen SZ hat die Stimmbevölkerung der Pflegeinitiative zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 57 Prozent angenommen.","A Wangen (SZ), les habitants sont favorables à l'initiative ""Pour des soins infirmiers forts"", avec 57 pour cent de oui.","I cittadini di Wangen SZ si sono espressi a favore dell'Iniziativa popolare “Per cure infermieristiche forti”. Il testo è stato approvato con il 57 percento dei voti."
1361,54,54,46,"Alpthal SZ","Alpthal (SZ)","Alpthal SZ","Die Gemeinde Alpthal hat die Pflegeinitiative mit 54 Prozent Ja-Stimmen angenommen.","Les habitants d'Alpthal acceptent avec 54 pour cent de oui l'initiative sur les soins infirmiers.","Nel comune di Alpthal l'Iniziativa sulle cure infermieristiche è stata accettata con il 54 percento dei voti."
1362,52,52,48,"Arth SZ","Arth (SZ)","Arth SZ","Ja zur Pflegeinitiative in Arth. Die Gemeinde hat das Volksbegehren mit 52 Prozent der Stimmen angenommen.","L'initiative ""Pour des soins infirmiers forts"" passe la rampe à Arth avec 52 pour cent de oui.","Da Arth è arrivato un ""sì"" alle urne per l'Iniziativa sulle cure infermieristiche. I cittadini hanno accolto il testo con il 52 percento dei voti."
1363,44.4,44.4,55.6,"Illgau SZ","Illgau (SZ)","Illgau SZ","In Illgau hat die Pflegeinitiative keine Mehrheit gefunden. Auf 55,6 Prozent der abgegebenen Stimmzettel stand ein Nein.","Les habitants d'Illgau rejettent l'initiative ""Pour des soins infirmiers forts"" avec 55,6 pour cent de non.","Nel comune di Illgau l'Iniziativa sulle cure infermieristiche è stata bocciata con il 55,6 percento dei voti."
1364,51.6,51.6,48.4,"Ingenbohl SZ","Ingenbohl (SZ)","Ingenbohl SZ","In Ingenbohl hat die Stimmbevölkerung der Pflegeinitiative zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 51,6 Prozent angenommen.","A Ingenbohl, les habitants sont favorables à l'initiative ""Pour des soins infirmiers forts"", avec 51,6 pour cent de oui.","I cittadini di Ingenbohl si sono espressi a favore dell'Iniziativa popolare “Per cure infermieristiche forti”. Il testo è stato approvato con il 51,6 percento dei voti."
1365,48.2,48.2,51.8,"Lauerz SZ","Lauerz (SZ)","Lauerz SZ","In Lauerz hat die Pflegeinitiative keine Mehrheit gefunden. Auf 51,8 Prozent der abgegebenen Stimmzettel stand ein Nein.","Les habitants de Lauerz rejettent l'initiative ""Pour des soins infirmiers forts"" avec 51,8 pour cent de non.","Nel comune di Lauerz l'Iniziativa sulle cure infermieristiche è stata bocciata con il 51,8 percento dei voti."
1366,51.2,51.2,48.8,"Morschach SZ","Morschach (SZ)","Morschach SZ","Ja zur Pflegeinitiative in Morschach: Mit 51,2 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen.","Les habitants de Morschach approuvent avec 51,2 pour cent de oui l'initiative ""Pour des soins infirmiers forts"".","Sì all'Iniziativa sulle cure infermieristiche nel comune di Morschach: i cittadini hanno approvato il testo con il 51,2 percento dei voti."
1367,35.8,35.8,64.2,"Muotathal SZ","Muotathal (SZ)","Muotathal SZ","Nein zur Pflegeinitiative in Muotathal: Mit 1'412 Nein- zu 786 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 64,2 Prozent.","L'initiative ""Pour des soins infirmiers forts"" échoue à Muotathal avec 64,2 pour cent de non.","A Muotathal i cittadini hanno respinto, con il 64,2 percento dei voti, l'Iniziativa popolare “Per cure infermieristiche forti""."
1368,48.9,48.9,51.1,"Oberiberg SZ","Oberiberg (SZ)","Oberiberg SZ","Nein zum Pflegeinitiative in Oberiberg. Die Gemeinde hat das Volksbegehren mit 51,1 Prozent abgelehnt.","A Oberiberg, les habitants disent non à 51,1 pour cent à l'initiative ""Pour des soins infirmiers forts"".","Nel comune di Oberiberg l'Iniziativa popolare ""Per cure infermieristiche forti"" è stata respinta con il 51,1 percento dei voti."
1369,36.7,36.7,63.3,"Riemenstalden SZ","Riemenstalden (SZ)","Riemenstalden SZ","Nein zur Pflegeinitiative in Riemenstalden. Mit 31 Nein- zu 18 Ja-Stimmen haben die Stimmberechtigten die Volksinitiative verworfen.","L'initiative ""Pour des soins infirmiers forts"" est rejetée à Riemenstalden. Les électeurs de cette petite commune sont 31 à dire non et 18 à accepter le texte.","Con 31 voti contro 18, i cittadini di Riemenstalden hanno respinto l'iniziativa popolare “Per cure infermieristiche forti""."
1370,47.7,47.7,52.3,"Rothenthurm SZ","Rothenthurm (SZ)","Rothenthurm SZ","Nein zur Pflegeinitiative in Rothenthurm: Mit 675 Nein- zu 616 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 52,3 Prozent.","L'initiative ""Pour des soins infirmiers forts"" échoue à Rothenthurm avec 52,3 pour cent de non.","A Rothenthurm i cittadini hanno respinto, con il 52,3 percento dei voti, l'Iniziativa popolare “Per cure infermieristiche forti""."
1371,44.7,44.7,55.3,"Sattel SZ","Sattel (SZ)","Sattel SZ","Nein zum Pflegeinitiative in Sattel. Die Gemeinde hat das Volksbegehren mit 55,3 Prozent abgelehnt.","A Sattel, les habitants disent non à 55,3 pour cent à l'initiative ""Pour des soins infirmiers forts"".","Nel comune di Sattel l'Iniziativa popolare ""Per cure infermieristiche forti"" è stata respinta con il 55,3 percento dei voti."
1372,52.6,52.6,47.4,"Schwyz SZ","Schwyz (SZ)","Svitto SZ","52,6 Prozent der Stimmbürgerinnen und Stimmbürger von Schwyz haben die Pflegeinitiative angenommen.","Les habitants de Schwyz valident avec 52,6 pour cent de oui l'initiative sur les soins infirmiers.","A Svitto i cittadini hanno accolto, con il 52,6 percento dei voti, l'Iniziativa sulle cure infermieristiche."
